sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
15 0.00097865 5 0.00097865 3.58 4.58 5.5 0.97034 0.82784 0.47795 0.52454 0.22627 0.11859 0.33963 110 57.6994 0.48564 0.38895 0.20712 0.25807 0.10215 0.031554 0.21308 90 23.2259 0.41859 0.28359 0.15395 0.19559 0.068914 0.031594 0.15679 200 39.1188 
15 0.00097865 5 0.00097865 3.58 4.58 6 1.0772 0.79545 0.40282 0.50905 0.19092 0.099246 0.37171 107 54.4682 0.79927 0.49309 0.28553 0.3571 0.13623 0.064722 0.29721 104 37.1379 0.41323 0.24863 0.14964 0.18445 0.064611 0.03183 0.1522 211 38.9198 
15 0.00097865 5 0.00097865 3.58 4.58 6.5 0.92213 0.61488 0.40947 0.45659 0.20119 0.096369 0.32135 112 51.1381 0.83873 0.59055 0.27869 0.36822 0.12553 0.058963 0.30716 101 37.1904 0.34268 0.20691 0.13874 0.1594 0.066187 0.026167 0.12341 213 33.9528 
15 0.00097865 5 0.00097865 3.58 4.58 7 0.94391 0.70968 0.46235 0.53898 0.30253 0.17245 0.33328 54 29.1047 0.74297 0.64095 0.41938 0.4306 0.19307 0.065622 0.27589 55 23.6833 0.34599 0.2526 0.15962 0.17611 0.083903 0.039018 0.12649 109 19.1955 
15 0.00097865 5 0.00097865 3.58 5.08 3 0.97096 0.61087 0.42418 0.45319 0.17763 0.067253 0.30811 71 32.1764 0.82609 0.53829 0.27669 0.36998 0.10998 0.040008 0.30152 50 18.4992 0.42846 0.25739 0.14478 0.19431 0.083251 0.033643 0.15889 121 23.5113 
15 0.00097865 5 0.00097865 3.58 5.08 3.5 0.88446 0.58477 0.35243 0.39767 0.13093 0.039262 0.31088 120 47.7199 0.73642 0.49377 0.26037 0.33958 0.11936 0.039993 0.27852 107 36.3353 0.36615 0.24008 0.12654 0.16884 0.066427 0.029436 0.14002 227 38.3266 
15 0.00097865 5 0.00097865 3.58 5.08 4 1.4152 0.95288 0.55332 0.67505 0.25942 0.071091 0.53958 127 85.7308 0.73237 0.5471 0.23481 0.34209 0.13359 0.035204 0.27568 89 30.4456 0.37238 0.27584 0.15442 0.19014 0.077712 0.039191 0.1437 219 41.6397 
15 0.00097865 5 0.00097865 3.58 5.08 4.5 1.4183 0.93855 0.48034 0.65354 0.23756 0.10217 0.54849 105 68.6221 0.93872 0.68095 0.47398 0.4889 0.18921 0.072372 0.3417 120 58.668 0.38434 0.27674 0.14826 0.1846 0.06542 0.024612 0.14792 225 41.5344 
15 0.00097865 5 0.00097865 3.58 5.08 5 1.1246 0.84703 0.53021 0.57382 0.23297 0.081149 0.41317 129 74.0229 0.83373 0.50368 0.24918 0.3612 0.12539 0.03813 0.34073 96 34.6753 0.43951 0.30942 0.18182 0.21539 0.090845 0.028434 0.15873 225 48.4623 
15 0.00097865 5 0.00097865 3.58 5.08 5.5 1.1653 0.8799 0.6358 0.64461 0.32633 0.12245 0.40524 159 102.4934 0.91648 0.46362 0.31513 0.3899 0.1411 0.057885 0.34867 59 23.004 0.48828 0.29585 0.16317 0.22127 0.079794 0.036641 0.18682 218 48.2374 
