sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
5 0.0024086 5 0.0024086 3.9 4.7 3 0.43791 0.34337 0.17253 0.21593 0.092576 0.054229 0.16497 68 14.6833 2.1541 0.88433 0.19263 0.6624 0.12709 0.023994 0.94695 38 25.1712 0.17638 0.12313 0.08519 0.090858 0.03877 0.016511 0.061725 108 9.8126 
5 0.0024086 5 0.0024086 3.9 4.7 3.5 0.57858 0.40137 0.1944 0.27564 0.094641 0.05049 0.2537 132 36.3848 0.91087 0.35292 0.17818 0.3587 0.060906 0.022464 0.59607 65 23.3155 0.18594 0.11941 0.075575 0.097108 0.039044 0.020492 0.091925 201 19.5188 
5 0.0024086 5 0.0024086 3.9 4.7 4 1.4111 0.5543 0.34751 0.56605 0.17325 0.063071 0.76024 150 84.9073 0.25748 0.19156 0.10532 0.13951 0.038587 0.0090769 0.13423 52 7.2548 0.35965 0.17378 0.086664 0.16422 0.042188 0.019026 0.22835 202 33.1728 
5 0.0024086 5 0.0024086 3.9 4.7 4.5 0.74355 0.43723 0.28469 0.51915 0.14034 0.061906 0.82276 135 70.0846 1.4997 0.29998 0.13932 0.50613 0.068663 0.028136 1.0267 75 37.9598 0.34732 0.15954 0.088924 0.19614 0.042687 0.022963 0.3544 210 41.1891 
5 0.0024086 5 0.0024086 3.9 4.7 5 0.331 0.2171 0.14791 0.168 0.084161 0.037111 0.12179 117 19.656 3.0865 1.9785 0.22002 0.91143 0.079925 0.016316 1.2655 93 84.7631 0.89196 0.17769 0.087212 0.24365 0.048315 0.023343 0.42541 210 51.1655 
5 0.0024086 5 0.0024086 3.9 4.7 5.5 0.35576 0.21816 0.14421 0.16916 0.064287 0.027431 0.15462 118 19.9611 2.1842 0.95964 0.20779 0.66725 0.067509 0.016088 0.887 93 62.0541 0.30978 0.17501 0.10131 0.15907 0.06026 0.024245 0.20013 211 33.5641 
5 0.0024086 5 0.0024086 3.9 4.7 6 0.60168 0.36536 0.19438 0.26524 0.076913 0.026783 0.27235 142 37.6647 0.66079 0.185 0.074948 0.20041 0.037961 0.018409 0.28473 61 12.2251 0.45263 0.20275 0.12262 0.20146 0.074815 0.029135 0.24664 203 40.897 
5 0.0024086 5 0.0024086 3.9 4.7 6.5 0.76206 0.40424 0.22817 0.37353 0.11022 0.050913 0.46712 149 55.6552 0.24146 0.15007 0.066978 0.12559 0.032256 0.024794 0.16655 58 7.284 0.90351 0.1729 0.091825 0.22595 0.045669 0.017923 0.37824 207 46.7718 
5 0.0024086 5 0.0024086 3.9 4.7 7 0.36056 0.25635 0.16476 0.20197 0.072592 0.02582 0.19881 55 11.1083 1.2214 0.2821 0.16042 0.35596 0.055203 0.032194 0.50898 54 19.2221 0.28295 0.16047 0.089406 0.13588 0.04831 0.017091 0.16157 109 14.8109 
5 0.0024086 5 0.0024086 3.9 5.2 3 0.51587 0.3997 0.20029 0.25794 0.094096 0.055137 0.2034 55 14.1866 0.72831 0.4442 0.24572 0.31922 0.1128 0.033403 0.2845 48 15.3225 0.30756 0.22805 0.12665 0.14986 0.065142 0.030069 0.10624 103 15.4352 
